targetGene,N_TFs,RSquared,
PHF8,9,0.291292268,
PHGDH,11,0.250664294,
PHIP,15,0.810847311,
PHKB,15,0.384027297,
PHKG2,15,0.487130162,
PHLDA1,15,0.675416826,
PHLDA2,15,0.763758272,
PHLDA3,15,0.330211219,
PHLPP1,15,0.474207055,
PHTF1,15,0.492064806,
PHYH,15,0.365371681,
PHYHIP,15,0.430700671,
PHYHIPL,15,0.763382419,
PI4K2A,15,0.527677208,
PI4KA,15,0.456414198,
PI4KB,15,0.382339894,
PIAS2,15,0.42504848,
PID1,15,0.385632435,
PIDD1,15,0.290586385,
PIEZO1,15,0.282989604,
PIFO,15,0.380881007,
PIGA,15,0.489405902,
PIGC,15,0.344203142,
PIGCP1,14,0.322313617,
PIGG,15,0.362097637,
PIGH,15,0.628968,
PIGM,15,0.258552961,
PIGN,15,0.562991723,
PIGO,15,0.719965375,
PIGU,15,0.37037932,
PIK3AP1,15,0.715658371,
PIK3C2B,15,0.446831603,
PIK3CA,15,0.40829666,
PIK3CD,15,0.650274014,
PIK3CG,15,0.543414791,
PIK3IP1,15,0.448085375,
PIK3R1,15,0.650820571,
PIK3R2,10,0.261085328,
PIK3R3,15,0.34354664,
PIK3R5,4,0.311274643,
PIKFYVE,15,0.623131306,
PILRA,15,0.665851836,
PIM1,15,0.36710993,
PIM3,15,0.76186962,
PIN1,15,0.644020368,
PINK1,15,0.448035022,
PIP4K2C,15,0.34162129,
PIP4P1,15,0.579084926,
PIP5K1A,15,0.689180641,
PIP5K1B,15,0.479693855,
PIP5KL1,15,0.250554982,
PIPOX,15,0.718750047,
PIR,15,0.294765115,
PISD,15,0.323308926,
PITPNA,15,0.532864869,
PITPNC1,15,0.488912229,
PITX2,15,0.533083408,
PJA1,15,0.640040079,
PJA2,15,0.554573667,
PKD1,15,0.416723502,
PKD1L2,14,0.343196128,
PKD2,15,0.417706238,
PKDCC,15,0.38988299,
PKIB,15,0.383177242,
PKIG,15,0.426353267,
PKMYT1,15,0.299691879,
PKN1,15,0.617984294,
PKNOX1,15,0.546318199,
PKNOX2,15,0.438109362,
PKP3,15,0.391186796,
PKP4,15,0.421245497,
PLA1A,15,0.283874501,
PLA2G12A,15,0.274121713,
PLA2G16,15,0.566633301,
PLA2G5,15,0.472724766,
PLA2G7,15,0.760249516,
PLAA,15,0.260830864,
PLAC1,15,0.509622436,
PLAC9,15,0.540176196,
PLAG1,15,0.705563681,
PLAGL1,15,0.747543907,
PLAGL2,15,0.444556406,
PLAU,15,0.316976846,
PLBD2,15,0.377972851,
PLCB2,15,0.540897864,
PLCB3,15,0.331565724,
PLCD3,15,0.252996066,
PLCG1,15,0.535593535,
PLCL1,15,0.751618973,
PLCXD1,15,0.355996081,
PLCXD2,15,0.570364179,
PLD1,15,0.346656197,
PLD6,15,0.260206358,
PLEC,15,0.62309037,
PLEK,15,0.842277945,
PLEKHA1,15,0.469970896,
PLEKHA2,15,0.55335719,
PLEKHA6,15,0.737373892,
PLEKHA7,15,0.59527089,
PLEKHA8,15,0.452008039,
PLEKHA8P1,15,0.253977603,
PLEKHB2,15,0.492739647,
PLEKHF1,15,0.640709555,
PLEKHF2,15,0.637304584,
PLEKHG1,15,0.444941066,
PLEKHG2,15,0.409974951,
PLEKHG3,15,0.478729321,
PLEKHG4,15,0.349550056,
PLEKHG5,15,0.356380744,
PLEKHH2,15,0.364537237,
PLEKHM1P1,15,0.452883926,
PLEKHM2,15,0.507911455,
PLEKHM3,15,0.322868787,
PLEKHO2,15,0.592991661,
PLGRKT,15,0.348928055,
PLIN2,15,0.777483888,
PLIN3,15,0.38833287,
PLK1,15,0.480978677,
PLK2,15,0.497119048,
PLK3,14,0.446507508,
PLOD1,15,0.677252769,
PLOD2,15,0.368405639,
PLOD3,15,0.355331588,
PLP2,15,0.309864679,
PLPBP,15,0.254527562,
PLPP3,15,0.369783666,
PLPP6,15,0.391310725,
PLPP7,15,0.619728926,
PLPPR2,15,0.373353712,
PLRG1,15,0.299192541,
PLS3,15,0.681530691,
PLSCR1,15,0.447459785,
PLSCR3,15,0.578067438,
PLSCR4,15,0.666713086,
PLTP,15,0.568735118,
PLXDC1,15,0.367166444,
PLXNA1,15,0.490909394,
PLXNA4,15,0.600688622,
PLXNB1,15,0.345034597,
PLXNB2,15,0.42699863,
PLXNC1,15,0.28287061,
PM20D2,15,0.572126839,
PMAIP1,15,0.332783169,
PMEPA1,15,0.408045656,
PMF1,15,0.621498581,
PMF1-BGLAP,10,0.267604578,
PML,15,0.546946439,
PMP22,15,0.815721728,
PMPCA,14,0.280265014,
PMPCB,15,0.396638294,
PMS2,15,0.525971667,
PMVK,15,0.553111351,
PNCK,13,0.320766487,
PNISR,15,0.543215653,
PNKD,15,0.558273278,
PNMA1,15,0.574744851,
PNMT,15,0.425202912,
PNP,15,0.571923085,
PNPLA2,15,0.543926646,
PNPLA8,15,0.570798873,
PNPO,15,0.507165427,
PNPT1,15,0.402705837,
PNRC2,15,0.472901636,
POC1A,15,0.48075328,
PODN,14,0.400927387,
PODNL1,6,0.311422166,
PODXL,15,0.68308113,
PODXL2,15,0.345444197,
POGK,15,0.63233025,
POGZ,15,0.432682587,
POLA1,15,0.522560609,
POLD2,15,0.406936767,
POLD4,15,0.646829882,
POLDIP3,15,0.726696731,
POLE,15,0.322397228,
POLE2,15,0.250514197,
POLE3,15,0.371194678,
POLE4,15,0.360180715,
POLK,15,0.538025243,
POLR1B,15,0.315915804,
POLR1C,14,0.27510897,
POLR1E,11,0.406412041,
POLR2E,15,0.438116286,
POLR2F,15,0.531111852,
POLR2G,15,0.465814097,
POLR2H,15,0.565766572,
POLR2K,15,0.560130917,
POLR2L,15,0.592009044,
POLR2M,15,0.555838848,
POLR3D,15,0.555102905,
POLR3GL,15,0.72996722,
POLR3K,15,0.36352638,
POM121C,15,0.41900455,
POMGNT1,15,0.58303965,
POMGNT2,15,0.472727463,
POMK,15,0.582202956,
POMP,15,0.574665843,
PON2,15,0.726804175,
POP5,15,0.47243495,
POP7,15,0.681684366,
POR,15,0.740889636,
POT1,15,0.322263079,
POU2F1,15,0.613193852,
POU2F3,15,0.715132813,
POU5F2,7,0.383617997,
PPA1,15,0.566478881,
PPA2,15,0.412480671,
PPAN,15,0.368250953,
PPARD,15,0.73111085,
PPARG,15,0.283222026,
PPARGC1B,15,0.257881292,
PPAT,15,0.37562049,
PPCS,15,0.423406355,
PPDPF,15,0.302195665,
PPFIA1,15,0.381611015,
PPFIBP1,15,0.664270087,
PPFIBP2,15,0.404489423,
PPIA,15,0.853567122,
PPIAP46,15,0.42698123,
PPIB,15,0.540757379,
PPIC,15,0.367830303,
PPID,8,0.265551568,
PPIE,15,0.456783999,
PPIF,15,0.359417292,
PPIG,15,0.469314707,
PPIH,15,0.372612655,
PPIL1,15,0.796256014,
PPIL2,15,0.367583735,
PPIL4,15,0.355126587,
PPL,15,0.550149814,
PPM1A,15,0.769690865,
PPM1B,15,0.293113958,
PPM1D,15,0.65076289,
PPM1F,15,0.425123248,
PPM1G,15,0.553708727,
PPM1H,15,0.475541543,
PPM1K,15,0.452847052,
PPM1L,15,0.570002718,
PPM1M,15,0.252377998,
PPME1,15,0.328173692,
PPOX,15,0.322106821,
PPP1CA,15,0.650289355,
PPP1CB,15,0.715596561,
PPP1CC,15,0.412956391,
PPP1R12B,15,0.505341136,
PPP1R12C,15,0.537287663,
PPP1R14A,15,0.420045191,
PPP1R14B,15,0.48409664,
PPP1R14C,15,0.680069794,
PPP1R15A,15,0.529655747,
PPP1R15B,15,0.589342384,
PPP1R16B,15,0.441034356,
PPP1R2,15,0.438587786,
PPP1R26,15,0.313572816,
PPP1R35,15,0.444121831,
PPP1R3B,15,0.490558232,
PPP1R3C,15,0.471768853,
PPP1R3D,15,0.647818249,
PPP1R3G,15,0.685073369,
PPP1R7,15,0.270580362,
PPP1R8,15,0.470392413,
PPP1R9A,15,0.420837214,
PPP2CA,15,0.609213247,
PPP2R1A,15,0.349525496,
PPP2R2D,15,0.29339919,
PPP2R3C,14,0.282466047,
PPP2R5C,15,0.542733206,
PPP2R5E,15,0.605127182,
PPP3CA,15,0.410109852,
PPP3CB,15,0.482719149,
PPP3R1,15,0.585439454,
PPP4C,15,0.692842314,
PPP4R2,15,0.833578852,
PPP4R3A,15,0.607572652,
PPP4R3B,15,0.793855577,
PPP6C,15,0.581806676,
PPP6R2,15,0.46926877,
PPP6R3,15,0.730798435,
PPRC1,8,0.374758069,
PPTC7,15,0.565065231,
PPY,15,0.466224771,
PPY2P,15,0.571308892,
PQLC3,15,0.361688696,
PRADC1,15,0.577812373,
PRAG1,15,0.466400554,
PRC1,15,0.680828508,
PRCC,15,0.422066041,
PRCP,15,0.659651946,
PRDM10,15,0.622912311,
PRDM2,15,0.512377397,
PRDM4,15,0.391495592,
PRDX1,15,0.391876198,
PRDX2,15,0.661522286,
PRDX3,15,0.445121481,
PRDX4,15,0.604828933,
PRDX5,15,0.698279359,
PRDX6,15,0.438546634,
PREB,15,0.644083109,
PRELID1,15,0.628998747,
PRELID2P1,15,0.412778407,
PRELID3B,15,0.540335811,
PRELP,15,0.399543724,
PREP,15,0.462765844,
PREPL,15,0.376376119,
PREX1,15,0.511553888,
PRF1,15,0.488264357,
PRICKLE2,15,0.549005265,
PRIM1,15,0.270446904,
PRIM2,15,0.345595878,
PRKAA1,15,0.535543379,
PRKAB2,15,0.561386787,
PRKACA,15,0.328803278,
PRKAG1,15,0.276128042,
PRKAG2,15,0.3767946,
PRKAR1A,15,0.530577133,
PRKAR2A,15,0.509787009,
PRKCA,15,0.498768041,
PRKCB,15,0.526070593,
PRKCD,11,0.291589121,
PRKCE,15,0.401359659,
PRKCI,15,0.371863407,
PRKCSH,15,0.60097852,
PRKD1,4,0.271128258,
PRKG1,15,0.466874337,
PRKRIP1,15,0.439488581,
PRLR,15,0.419115153,
PRMT1,15,0.496477458,
PRMT2,10,0.327341757,
PRMT7,15,0.29672285,
PRMT9,15,0.529476959,
PRNP,9,0.253038564,
PROB1,15,0.362728014,
PROCR,15,0.477988659,
PROS1,15,0.739020177,
PROSER1,15,0.734901654,
PROSER2,15,0.53773313,
PROSER3,15,0.252093857,
PRPF18,15,0.388091274,
PRPF19,15,0.632532567,
PRPF3,15,0.407660498,
PRPF38A,15,0.260927695,
PRPF38B,15,0.285246182,
PRPF39,15,0.420446444,
PRPF4,7,0.263363049,
PRPF40A,15,0.415741843,
PRPF40B,15,0.654954301,
PRPF4B,15,0.60321297,
PRPF6,15,0.345280952,
PRPF8,15,0.326431906,
PRPS1,15,0.452749545,
PRPS2,15,0.692048187,
PRPSAP1,15,0.516267056,
PRR12,15,0.300999711,
PRR13,15,0.395244483,
PRR14,15,0.32823166,
PRR14L,15,0.564470011,
PRR15,15,0.387775452,
PRR16,15,0.372733086,
PRR29,15,0.344779296,
PRR5,15,0.476408609,
PRR5L,15,0.336544814,
PRRC1,15,0.55070169,
PRRC2B,4,0.495306477,
PRRG1,15,0.519989541,
PRRG4,15,0.627515082,
PRRX1,8,0.265445932,
PRSS12,15,0.510039295,
PRSS23,15,0.722155162,
PRSS35,5,0.375340847,
PRTFDC1,15,0.440920202,
PRTG,15,0.424052188,
PRUNE1,15,0.346994467,
PRUNE2,15,0.612772835,
PSAP,15,0.366884444,
PSAT1,15,0.383682051,
PSD4,15,0.253508392,
PSEN1,15,0.65449408,
PSENEN,15,0.462999945,
PSG1,15,0.257084231,
PSG10P,15,0.422853907,
PSG11,15,0.343647756,
PSG2,15,0.384505656,
PSG3,15,0.445685356,
PSG5,15,0.324072146,
PSG6,15,0.408888028,
PSG8,15,0.407245164,
PSIP1,15,0.640791309,
PSKH1,15,0.316265439,
PSMA1,15,0.40474063,
PSMA2,15,0.522946477,
PSMA3,15,0.350894913,
PSMA5,15,0.570100736,
PSMA6,15,0.356753405,
PSMA7,15,0.646458601,
PSMB10,15,0.525677025,
PSMB2,15,0.384532049,
PSMB3,15,0.629541641,
PSMB4,15,0.752692535,
PSMB5,15,0.584748163,
PSMB6,15,0.616521314,
PSMB7,15,0.386853737,
PSMB8,15,0.432469411,
PSMB9,15,0.263624702,
PSMC1,15,0.458363627,
PSMC2,15,0.416090737,
PSMC3,15,0.596604126,
PSMC5,15,0.395103865,
PSMC6,15,0.609284342,
PSMD1,15,0.352138354,
PSMD11,15,0.368713731,
PSMD13,15,0.519157845,
PSMD14,15,0.536267465,
PSMD2,15,0.616595389,
PSMD3,15,0.699960528,
PSMD4,15,0.67856379,
PSMD6,15,0.621945411,
PSMD7,15,0.647499427,
PSMD8,15,0.688246529,
PSMD9,15,0.480242818,
PSME1,15,0.591868305,
PSME2,15,0.497598737,
PSMG1,15,0.409549796,
PSMG2,15,0.577504981,
PSMG3,15,0.449393471,
PSPC1,15,0.323087662,
PSTPIP1,15,0.569403465,
PSTPIP2,15,0.426849951,
PTAFR,15,0.58012732,
PTAR1,15,0.740548775,
PTBP3,15,0.650406282,
PTDSS1,15,0.508751153,
PTDSS2,15,0.330390034,
PTEN,15,0.353825995,
PTGDS,15,0.569899412,
PTGER2,15,0.508996936,
PTGER4,15,0.406339644,
PTGES,15,0.684484394,
PTGES2,15,0.511650532,
PTGES3,15,0.423266069,
PTGFRN,15,0.271305176,
PTGR1,15,0.467882441,
PTGS1,15,0.617622446,
PTGS2,15,0.255264452,
PTH1R,15,0.538729925,
PTK2B,15,0.67306567,
PTMA,15,0.455940291,
PTMS,15,0.677025592,
PTP4A1,15,0.325887452,
PTP4A2,15,0.332535197,
PTP4A2P1,15,0.410244049,
PTP4A3,15,0.525178385,
PTPA,15,0.276409459,
PTPMT1,15,0.381814868,
PTPN1,15,0.483475681,
PTPN11,15,0.330770674,
PTPN12,15,0.495442251,
PTPN14,15,0.39344721,
PTPN18,15,0.475444258,
PTPN23,15,0.395358974,
PTPN6,15,0.448380895,
PTPN7,15,0.385511859,
PTPN9,15,0.397779645,
PTPRE,15,0.59768793,
PTPRF,15,0.642511657,
PTPRJ,15,0.471227942,
PTPRK,15,0.348188776,
PTPRM,15,0.261455407,
PTPRN2,15,0.385346644,
PTPRO,15,0.442472947,
PTPRQ,15,0.274390135,
PTRH2,15,0.294197785,
PTRHD1,15,0.59500729,
PTS,15,0.26901104,
PTTG1,15,0.644884701,
PTTG1IP,15,0.445287432,
PTX3,5,0.289285784,
PUDP,14,0.515455031,
PUF60,15,0.421318912,
PUM1,15,0.737543045,
PUM3,5,0.268694164,
PURA,15,0.602083354,
PURB,15,0.740372767,
PUS1,15,0.428104544,
PUS10,15,0.316785329,
PUS7,15,0.327857546,
PUSL1,15,0.375910349,
PVR,15,0.299345753,
PWWP2B,15,0.648124292,
PXDC1,15,0.340966005,
PXDN,15,0.633896699,
PXMP2,15,0.615590454,
PXN,15,0.73251223,
PYCR1,15,0.706314826,
PYCR2,15,0.499134977,
PYGL,15,0.296121328,
PYM1,15,0.523740359,
QDPR,15,0.308599437,
QKI,15,0.347164589,
QPCT,15,0.27201562,
QRICH1,15,0.367892968,
QTRT1,15,0.48214657,
QTRT2,14,0.367226726,
R3HCC1L,15,0.551592763,
R3HDM2,15,0.375509495,
R3HDM4,15,0.28834499,
RAB11B,15,0.591879382,
RAB11FIP1,15,0.457769337,
RAB11FIP1P1,15,0.279314783,
RAB11FIP2,15,0.517430443,
RAB11FIP3,15,0.429327622,
RAB11FIP4,15,0.428656162,
RAB11FIP5,15,0.752105636,
RAB12,15,0.357705803,
RAB13,15,0.446447911,
RAB14,15,0.682682264,
RAB15,15,0.453788498,
RAB17,15,0.481413107,
RAB18,15,0.33382975,
RAB1A,15,0.523984862,
RAB1B,15,0.780948542,
RAB20,15,0.421645727,
RAB21,15,0.437257299,
RAB22A,15,0.423479838,
RAB23,15,0.395696092,
RAB24,15,0.449811981,
RAB25,15,0.424792951,
RAB29,15,0.499634251,
RAB30,15,0.379277476,
RAB31,15,0.465399658,
RAB32,15,0.773712823,
RAB33B,15,0.420229239,
RAB34,15,0.590242515,
RAB35,15,0.508210229,
RAB36,15,0.56216687,
RAB38,15,0.480181396,
RAB39A,6,0.346864766,
RAB3B,15,0.670825875,
RAB3GAP1,15,0.80634272,
RAB3GAP2,15,0.479083737,
RAB3IL1,15,0.456155767,
RAB40C,15,0.502094617,
RAB4B,15,0.67287021,
RAB5A,15,0.735172836,
RAB5B,15,0.767309322,
RAB5C,15,0.432480926,
RAB6A,15,0.492599118,
RAB6B,15,0.343076334,
RAB7A,15,0.567590691,
RAB7B,15,0.497376248,
RAB8B,15,0.584456009,
RABAC1,15,0.751818747,
RABEPK,15,0.446398833,
RABGAP1L,15,0.593916846,
RABIF,15,0.313581763,
RABL6,15,0.523509229,
RAC1,15,0.367886303,
RAC2,15,0.769620884,
RAC3,15,0.381386299,
RACGAP1,15,0.536918442,
RACK1,15,0.680769976,
RAD1,15,0.252733513,
RAD21,15,0.56904356,
RAD23A,15,0.544259438,
RAD23B,15,0.608078238,
RAD50,15,0.395415481,
RAD51AP1,15,0.490742327,
RAD51C,15,0.350515352,
RAD54L2,15,0.635367699,
RAD9A,8,0.308620611,
RADIL,11,0.267361467,
RAE1,15,0.590577315,
RAF1,15,0.567514074,
RAI1,15,0.326723519,
RAI2,14,0.603720782,
RALGAPA1,15,0.5493135,
RALGAPA2,15,0.447465561,
RALGAPB,15,0.802549421,
RALGDS,15,0.361150489,
RALGPS1,6,0.252826487,
RALGPS2,15,0.587467993,
RALY,15,0.468699996,
RAMP2,15,0.490544531,
RAN,15,0.566041091,
RANBP1,15,0.598798954,
RANBP10,15,0.689416601,
RANBP2,15,0.401650678,
RANBP3L,15,0.341804091,
RANBP6,15,0.353223749,
RANGAP1,15,0.386887199,
RANGRF,15,0.309611917,
RAP1GAP,15,0.618554487,
RAP1GDS1,15,0.426901275,
RAP2A,15,0.64064653,
RAP2B,15,0.517948685,
RAP2C,15,0.598829598,
RAPGEF1,15,0.755484939,
RAPGEF5,15,0.667626304,
RAPGEF6,15,0.39798299,
RAPH1,15,0.430895634,
RARA,15,0.452861423,
RARB,15,0.645206033,
RARRES2,15,0.430230644,
RARRES3,15,0.32699542,
RARS,15,0.310321683,
RARS2,15,0.474251408,
RASA1,15,0.864616778,
RASA2,15,0.344930324,
RASA3,15,0.813337781,
RASAL2,15,0.600989799,
RASEF,15,0.61533126,
RASGEF1B,15,0.431523339,
RASGRF2,15,0.769138819,
RASGRP1,15,0.402210877,
RASGRP4,15,0.497876571,
RASIP1,15,0.670427308,
RASL11A,14,0.263297774,
RASL11B,15,0.39608476,
RASSF2,15,0.619045766,
RASSF4,15,0.579919546,
RASSF5,15,0.648194268,
RASSF6,15,0.640533959,
RASSF8,15,0.559749732,
RAVER1,12,0.319312755,
RAVER2,15,0.566349055,
RB1,15,0.799310407,
RBAK,14,0.263709302,
RBBP4,15,0.277813693,
RBBP6,15,0.572422541,
RBBP8,15,0.27451827,
RBBP8NL,15,0.47024271,
RBCK1,15,0.275866408,
RBFA,15,0.48525767,
RBFOX2,15,0.255496834,
RBKS,15,0.252306106,
RBL1,15,0.519110513,
RBM10,15,0.614684028,
RBM12,15,0.417069983,
RBM12B,15,0.410877375,
RBM14,15,0.397076252,
RBM15,15,0.508771001,
RBM15B,15,0.665094396,
RBM18,15,0.297682753,
RBM22,15,0.428765018,
RBM23,15,0.741976768,
RBM26,15,0.788361014,
RBM27,15,0.643935159,
RBM33,15,0.56036179,
RBM38,15,0.36482851,
RBM39,15,0.27762608,
RBM4,15,0.448571618,
RBM42,15,0.691600938,
RBM43,15,0.538488167,
RBM45,15,0.380237941,
RBM47,15,0.502450992,
RBM48,15,0.529678882,
RBM7,15,0.477155591,
RBM8A,15,0.674046411,
RBMS1,15,0.763460204,
RBMS2,15,0.452445102,
RBMX,15,0.692227871,
RBMXL1,15,0.302158969,
RBP1,15,0.704092788,
RBP7,15,0.347151482,
RBPMS,15,0.471891996,
RBSN,15,0.517832664,
RBX1,15,0.651842521,
RC3H1,15,0.396335243,
RCAN3,15,0.450839877,
RCBTB1,15,0.581436541,
RCBTB2,15,0.52684458,
RCC1,15,0.345543925,
RCC1L,15,0.376078371,
RCC2,15,0.332419886,
RCE1,15,0.319700646,
RCHY1,15,0.405921651,
RCL1,15,0.543212247,
RCN2,15,0.668365572,
RCN3,15,0.570313896,
RCOR1,15,0.368473298,
RCOR3,15,0.543819164,
RCSD1,15,0.672597805,
RDH11,15,0.364986776,
RDH13,15,0.697729124,
RDX,15,0.712803915,
RECK,15,0.27949253,
RECQL5,15,0.515153659,
REEP3,15,0.503461525,
REEP4,15,0.400117054,
REEP5,15,0.547177438,
REL,15,0.472986321,
RELA,15,0.260168942,
RELL1,15,0.289233231,
RELL2,15,0.419959705,
RENBP,15,0.614575463,
REPIN1,15,0.362893022,
REPS2,15,0.624353375,
RER1,15,0.448026338,
RERE,15,0.263939137,
RERG,15,0.308854513,
REST,15,0.650635163,
RETREG1,15,0.433986309,
RETREG2,15,0.64828668,
RETREG3,15,0.46513609,
REXO1,15,0.390162098,
REXO4,12,0.272515074,
RFC3,15,0.386491157,
RFC4,15,0.510133585,
RFK,15,0.685072,
RFTN1,15,0.796849304,
RFX1,15,0.341426195,
RFX5,15,0.537992913,
RFX7,15,0.448334782,
RGL1,15,0.711338306,
RGL2,15,0.506056568,
RGMB,15,0.422234142,
RGN,15,0.3427094,
RGP1,15,0.487006511,
RGS10,15,0.711691555,
RGS11,15,0.294883105,
RGS16,15,0.321352208,
RGS19,15,0.568699437,
RGS2,15,0.647004419,
RHBDD3,15,0.529391325,
RHBDF2,15,0.511767488,
RHEB,15,0.452392269,
RHOB,15,0.337050568,
RHOBTB1,15,0.500978501,
RHOBTB2,15,0.411072538,
RHOBTB3,15,0.741496443,
RHOC,15,0.515770981,
RHOD,15,0.63825997,
RHOG,15,0.411797031,
RHOJ,15,0.492430314,
RHOQ,15,0.272882143,
RHOT1,15,0.607714803,
RHOT2,15,0.516412062,
RHOU,15,0.519834213,
RHPN2,15,0.376471442,
RIC1,15,0.55230805,
RIC8A,15,0.339155209,
RIC8B,15,0.324443746,
RICTOR,15,0.823121071,
RIDA,15,0.367163141,
RIF1,15,0.731927033,
RILP,15,0.301060317,
RILPL1,15,0.603753633,
RILPL2,15,0.5058755,
RIMKLB,15,0.519368342,
RIMS3,15,0.51259125,
RIOK1,15,0.615383525,
RIOK3,15,0.623068756,
RIOX1,13,0.291079855,
RIOX2,15,0.254485459,
RIPK3,15,0.46796566,
RIPK4,15,0.611103969,
RIT1,6,0.295393217,
RLF,15,0.785377938,
RLIM,15,0.628187367,
RMC1,15,0.468710541,
RMDN2,15,0.372640121,
RMDN3,15,0.54129791,
RMI1,15,0.517599675,
RMI2,15,0.335327143,
RMND5A,15,0.445037668,
RMND5B,15,0.418466746,
RNASE1,15,0.749822778,
RNASEH2B,15,0.360975706,
RNASEH2C,15,0.357118791,
RNASEK,15,0.565596074,
RNASEL,15,0.430207818,
RND3,15,0.481218254,
RNF103,15,0.630109252,
RNF103-CHMP3,15,0.377855671,
RNF11,15,0.779140208,
RNF111,15,0.612414346,
RNF113A,15,0.431454287,
RNF114,15,0.539933731,
RNF115,8,0.364986236,
RNF121,15,0.265195094,
RNF122,15,0.444761941,
RNF123,15,0.514163462,
RNF125,15,0.252929127,
RNF128,15,0.515458064,
RNF13,15,0.464251987,
RNF130,15,0.567916129,
RNF138,15,0.484379701,
RNF139,15,0.444746692,
RNF144A,15,0.330883194,
RNF144B,15,0.661630437,
RNF145,15,0.412938806,
RNF146,15,0.345122885,
RNF150,15,0.28405203,
RNF166,15,0.323676128,
RNF167,15,0.499607048,
RNF168,15,0.541918282,
RNF169,15,0.367995606,
RNF170,15,0.430156244,
RNF181,15,0.36261707,
RNF185,15,0.435349201,
RNF187,15,0.431537262,
RNF2,15,0.476303516,
RNF20,15,0.514768282,
RNF214,15,0.410665157,
RNF217,14,0.395239039,
RNF219,15,0.497217512,
RNF223,15,0.449690622,
RNF224,15,0.491756802,
RNF24,15,0.52945413,
RNF25,15,0.264308871,
RNF26,15,0.314229435,
RNF38,15,0.86702978,
RNF41,15,0.280438716,
RNF43,15,0.465652928,
RNF44,15,0.358039738,
RNF6,15,0.494040565,
RNFT1,15,0.498303524,
RNGTT,15,0.298199112,
RNMT,15,0.34710617,
RNPEP,15,0.265084422,
RNPEPL1,15,0.505299158,
RNPS1,15,0.553813654,
ROBO1,15,0.523055858,
ROBO4,15,0.59828073,
ROCK2,15,0.560170452,
ROMO1,15,0.682764353,
ROR1,15,0.541634829,
ROR2,15,0.448871437,
RP9,13,0.250671697,
RPA2,15,0.287171124,
RPF1,15,0.344848341,
RPF2,15,0.416506365,
RPH3AL,15,0.391617122,
RPIA,15,0.495011656,
RPL10,15,0.542981432,
RPL10A,15,0.71772035,
RPL11,15,0.619892216,
RPL12,15,0.531441911,
RPL13,15,0.619452941,
RPL13A,15,0.705068601,
RPL14,15,0.647933084,
RPL15,15,0.44547051,
RPL17,15,0.611392724,
RPL18A,15,0.582247255,
RPL19,15,0.605780986,
RPL21,15,0.52565032,
RPL22,15,0.46204392,
RPL22L1,15,0.511972249,
RPL23,15,0.736049363,
RPL23A,15,0.72625048,
RPL24,15,0.556218592,
RPL26,15,0.59955204,
RPL27,15,0.599833124,
RPL27A,15,0.617590724,
RPL28,15,0.706678116,
RPL29,15,0.605761299,
RPL3,15,0.627093471,
RPL30,15,0.575268844,
RPL32,15,0.641578837,
RPL32P3,4,0.251814775,
RPL34,15,0.517555154,
RPL35,15,0.634679581,
RPL35A,15,0.472623311,
RPL36,15,0.685855725,
RPL36A,15,0.473522047,
RPL36AL,15,0.628758458,
RPL37,15,0.626825536,
RPL37A,15,0.57407392,
RPL38,15,0.488388929,
RPL39,15,0.562698335,
RPL39L,15,0.383727321,
RPL4,15,0.569961718,
RPL41,15,0.671721383,
RPL5,15,0.505534366,
RPL6,15,0.727174638,
RPL7,15,0.72026305,
RPL7A,15,0.67032158,
RPL8,15,0.638855922,
RPLP0,15,0.701892226,
RPLP1,15,0.608502701,
RPLP2,15,0.644900713,
RPN1,15,0.617433951,
RPN2,15,0.466207342,
RPP25,15,0.67063998,
RPP25L,15,0.622482696,
RPP30,15,0.389779467,
RPP38,15,0.275780029,
RPRD1B,15,0.415009449,
RPRD2,15,0.497921272,
RPS10,15,0.690659382,
RPS11,15,0.594721517,
RPS12,15,0.513980963,
RPS13,15,0.419352334,
RPS14,15,0.389494527,
RPS15,15,0.595632052,
RPS15A,15,0.575312582,
RPS18,15,0.690294402,
RPS19,15,0.467217937,
RPS19BP1,15,0.745025277,
RPS2,15,0.77721518,
RPS20,15,0.592908523,
RPS21,15,0.673246759,
RPS23,15,0.544682413,
RPS24,15,0.682076962,
RPS25,15,0.578328076,
RPS27,15,0.603303593,
RPS27A,15,0.555996988,
RPS27L,15,0.396213629,
RPS28,15,0.620023459,
RPS29,15,0.542658242,
RPS3,15,0.633418792,
RPS3A,15,0.550332308,
RPS4X,15,0.457592772,
RPS4XP16,12,0.316111743,
RPS5,15,0.653539333,
RPS6,15,0.688680594,
RPS6KA1,15,0.542924131,
RPS6KA2,15,0.645514305,
RPS6KA3,15,0.462000813,
RPS6KA4,15,0.537891119,
RPS6KA5,15,0.613754881,
RPS6KB2,15,0.420560555,
RPS7,15,0.602320689,
RPS8,15,0.699815068,
RPSA,15,0.397978784,
RPUSD2,15,0.485934835,
RPUSD3,15,0.622550389,
RRAD,15,0.527773757,
RRAGA,15,0.369643746,
RRAGC,15,0.407843369,
RRAS,15,0.501152964,
RRAS2,15,0.571461016,
RRBP1,15,0.306828637,
RREB1,15,0.452481591,
RRM1,15,0.276945886,
RRM2,15,0.533539161,
RRNAD1,15,0.275795718,
RRP1B,15,0.497901379,
RRP8,15,0.313978195,
RRP9,15,0.488901487,
